,title,imdb_id,poster_path,wiki_link,imdb_id,title,original_title,is_adult,year_of_release,runtime,genres,imdb_id,imdb_rating,imdb_votes
782,1920: The Evil Returns,tt2222550,https://upload.wikimedia.org/wikipedia/en/e/e7/1920_Evil_Returns_poster.jpg,https://en.wikipedia.org/wiki/1920:_The_Evil_Returns,tt6514010,Long Live Brij Mohan,Brij Mohan Amar Rahe,0,2017,105,Comedy|Crime|Drama,tt2023645,5.3,166.0
783,Sons of Ram,tt2317103,https://upload.wikimedia.org/wikipedia/en/5/56/Sons_of_Ram.jpg,https://en.wikipedia.org/wiki/Sons_of_Ram,tt6514196,Baazaar,Baazaar,0,2018,137,Crime|Drama|Thriller,tt1848771,6.2,4629.0
784,Ata Pata Laapata,tt1956433,https://upload.wikimedia.org/wikipedia/en/thumb/0/0a/Ata_Pata_Laapata.jpg/220px-Ata_Pata_Laapata.jpg,https://en.wikipedia.org/wiki/Ata_Pata_Laapata,tt6527426,Zero,Zero,0,2018,164,Comedy|Drama|Romance,tt1363363,1.7,547.0
785,Jab Tak Hai Jaan,tt2176013,https://upload.wikimedia.org/wikipedia/en/thumb/f/f9/Jab_Tak_Hai_Jaan_Poster.jpg/220px-Jab_Tak_Hai_Jaan_Poster.jpg,https://en.wikipedia.org/wiki/Jab_Tak_Hai_Jaan,tt6537508,Behen Hogi Teri,Behen Hogi Teri,0,2017,128,Comedy,tt1630282,4.9,259.0
786,Talaash: The Answer Lies Within,tt1787988,https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Talaash_poster.jpg/220px-Talaash_poster.jpg,https://en.wikipedia.org/wiki/Talaash_(2012_film),tt6588966,Hichki,Hichki,0,2018,116,Comedy|Drama,tt1729637,4.6,20745.0
787,Login (film),tt2188805,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Login_the_Film.tif/lossless-page1-220px-Login_the_Film.tif.png,https://en.wikipedia.org/wiki/Login_(film),tt6611040,Bhanwarey,Bhanwarey,0,2017,120,Comedy,tt1826051,5.1,68.0
788,Son of Sardaar,tt2178508,https://upload.wikimedia.org/wikipedia/en/thumb/e/e7/Son_Of_Sardar_poster.jpg/220px-Son_Of_Sardar_poster.jpg,https://en.wikipedia.org/wiki/Son_Of_Sardaar,tt6620324,Indu Sarkar,Indu Sarkar,0,2017,139,Drama|History|Thriller,tt1999935,5.0,666.0
789,Cigarette Ki Tarah,tt2346744,https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Cigarette-Ki-Tarah-Poster-1.jpg/220px-Cigarette-Ki-Tarah-Poster-1.jpg,https://en.wikipedia.org/wiki/Cigarette_Ki_Tarah,tt6642396,Jattu Engineer,Jattu Engineer,0,2017,139,Comedy,tt2034011,3.7,270.0
790,Dabangg 2,tt2112131,https://upload.wikimedia.org/wikipedia/en/thumb/9/93/DABANGG_2_Poster.jpg/220px-DABANGG_2_Poster.jpg,https://en.wikipedia.org/wiki/Dabangg_2,tt6656806,khel toh ab shuru hoga,khel toh ab shuru hoga,0,2016,130,Action|Thriller,tt2066925,5.5,31.0
791,Players (2012 film),tt1784589,https://upload.wikimedia.org/wikipedia/en/thumb/9/90/Players_Official.jpg/220px-Players_Official.jpg,https://en.wikipedia.org/wiki/Players_(2012_film),tt6711660,Babumoshai Bandookbaaz,Babumoshai Bandookbaaz,0,2017,122,Action|Crime|Thriller,tt1740710,5.8,8390.0
792,Housefull 2,tt1980986,https://upload.wikimedia.org/wikipedia/en/thumb/f/fa/Housefull_2.jpg/220px-Housefull_2.jpg,https://en.wikipedia.org/wiki/Housefull_2,tt6712014,Fukrey Returns,Fukrey Returns,0,2017,141,Comedy,tt1627924,4.7,4964.0
793,Bol Bachchan,tt1728986,https://upload.wikimedia.org/wikipedia/en/thumb/0/0c/Bol_Bachchan.jpg/220px-Bol_Bachchan.jpg,https://en.wikipedia.org/wiki/Bol_Bachchan,tt6747420,Rajma Chawal,Rajma Chawal,0,2018,117,Comedy|Drama|Family,tt1847736,6.0,91.0
794,English Vinglish,tt2181931,https://upload.wikimedia.org/wikipedia/en/thumb/6/6e/English_Vinglish_poster.jpg/220px-English_Vinglish_poster.jpg,https://en.wikipedia.org/wiki/English_Vinglish,tt6752836,Ek Rani Aisi Bhi Thi,Ek Rani Aisi Bhi Thi,0,2013,\N,Biography|History,tt1992138,6.4,6497.0
795,Impatient Vivek,tt1948047,https://upload.wikimedia.org/wikipedia/en/3/3d/Impatientvivek.jpg,https://en.wikipedia.org/wiki/Impatient_Vivek,tt6774212,Aiyaary,Aiyaary,0,2018,157,Action|Thriller,tt2073070,7.2,3709.0
796,Yamla Pagla Deewana,tt1773109,https://upload.wikimedia.org/wikipedia/en/thumb/3/33/Yamla_Pagla_Deewana.jpg/220px-Yamla_Pagla_Deewana.jpg,https://en.wikipedia.org/wiki/Yamla_Pagla_Deewana,tt6791730,Tumhari Sulu,Tumhari Sulu,0,2017,150,Comedy|Drama,tt1696191,5.4,237.0
797,Mumbai Mast Kallander,tt1900937,,https://en.wikipedia.org/wiki/Mumbai_Mast_Kallander,tt6826438,Parmanu: The Story of Pokhran,Parmanu: The Story of Pokhran,0,2018,129,Action|Drama|History,tt1736552,5.7,2123.0
798,Dhobi Ghat (film),tt1433810,https://upload.wikimedia.org/wikipedia/en/thumb/0/09/Dhobi_Ghat_Movie.jpg/220px-Dhobi_Ghat_Movie.jpg,https://en.wikipedia.org/wiki/Dhobi_Ghat_(film),tt6836936,Saaho,Saaho,0,2019,170,Action|Thriller,tt1368453,6.3,84.0
799,Turning 30,tt1666184,https://upload.wikimedia.org/wikipedia/en/thumb/6/6e/Turning302010Film.jpg/220px-Turning302010Film.jpg,https://en.wikipedia.org/wiki/Turning_30,tt6843812,Baaghi 2,Baaghi 2,0,2018,137,Action|Thriller,tt1877691,5.7,930.0
800,Hostel (2011 film),tt1825801,https://upload.wikimedia.org/wikipedia/en/thumb/8/83/Hostel_hindi.jpg/220px-Hostel_hindi.jpg,https://en.wikipedia.org/wiki/Hostel_(2011_film),tt6862542,Hume Tumse Pyaar Kitna,Hume Tumse Pyaar Kitna,0,2019,91,Action|Drama|Romance,tt2057441,6.9,3708.0
801,Dil Toh Baccha Hai Ji,tt1727496,https://upload.wikimedia.org/wikipedia/en/thumb/9/93/DilTohBachchaHaiJi.jpg/220px-DilTohBachchaHaiJi.jpg,https://en.wikipedia.org/wiki/Dil_Toh_Baccha_Hai_Ji,tt6903440,Manikarnika: The Queen of Jhansi,Manikarnika: The Queen of Jhansi,0,2019,148,Action|Biography|Drama,tt2033947,4.4,329.0
802,United Six,tt1821692,https://upload.wikimedia.org/wikipedia/en/4/49/United_Six_poster.jpg,https://en.wikipedia.org/wiki/United_Six_(film),tt6923462,Manto,Manto,0,2018,112,Biography|Drama,tt1562871,4.6,36221.0
803,Utt Pataang,tt1809399,https://upload.wikimedia.org/wikipedia/en/thumb/5/54/Utt-pataang.jpg/220px-Utt-pataang.jpg,https://en.wikipedia.org/wiki/Utt_Pataang,tt6926486,Daddy,Daddy,0,2017,134,Action|Biography|Crime,tt1839596,7.7,35757.0
804,Patiala House (film),tt1535467,https://upload.wikimedia.org/wikipedia/en/thumb/3/3d/Patiala_House_1.jpg/220px-Patiala_House_1.jpg,https://en.wikipedia.org/wiki/Patiala_House_(film),tt6967980,Bareilly Ki Barfi,Bareilly Ki Barfi,0,2017,116,Comedy|Romance,tt2104937,3.0,159.0
805,7 Khoon Maaf,tt1629376,https://upload.wikimedia.org/wikipedia/en/thumb/f/f9/7KhoonMaaf_poster_ver1.jpg/220px-7KhoonMaaf_poster_ver1.jpg,https://en.wikipedia.org/wiki/7_Khoon_Maaf,tt6971752,Shubh Mangal Saavdhan,Shubh Mangal Saavdhan,0,2017,119,Comedy|Romance,tt1961530,2.5,316.0
806,Tanu Weds Manu,tt1694542,https://upload.wikimedia.org/wikipedia/en/thumb/c/c6/Tanuwedsmanu.jpg/220px-Tanuwedsmanu.jpg,https://en.wikipedia.org/wiki/Tanu_Weds_Manu,tt6978268,Omerta,Omerta,0,2017,98,Action|Biography|Crime,tt1503640,4.0,388.0
807,F.A.L.T.U,tt1667076,https://upload.wikimedia.org/wikipedia/en/thumb/5/55/F.A.L.T.U.jpg/220px-F.A.L.T.U.jpg,https://en.wikipedia.org/wiki/F.A.L.T.U,tt6978954,Pal Pal Dil Ke Paas,Pal Pal Dil Ke Paas,0,2019,154,Action|Drama|Romance,tt1954598,5.9,8069.0
808,Memories in March,tt1895476,,https://en.wikipedia.org/wiki/Memories_in_March,tt6986710,The Accidental Prime Minister,The Accidental Prime Minister,0,2019,112,Biography|Drama,tt1985981,5.7,12089.0
809,Thank You (2011 film),tt1720254,https://upload.wikimedia.org/wikipedia/en/thumb/e/ed/Thank_You_Hindi_Movie_Poster.jpg/220px-Thank_You_Hindi_Movie_Poster.jpg,https://en.wikipedia.org/wiki/Thank_You_(2011_film),tt6988116,Kalank,Kalank,0,2019,166,Drama|Romance,tt1772872,5.1,1786.0
810,Angel (2011 film),tt1825655,https://upload.wikimedia.org/wikipedia/en/thumb/f/fc/Angel1245.jpg/220px-Angel1245.jpg,https://en.wikipedia.org/wiki/Angel_(2011_film),tt6997642,Ribbon,Ribbon,0,2017,106,Drama|Family,tt1734110,7.2,10164.0
811,Happy Husbands (2011 film),tt1465488,https://upload.wikimedia.org/wikipedia/en/4/41/HappyHusbands2011Film.jpg,https://en.wikipedia.org/wiki/Happy_Husbands_(2011_film),tt7059844,Dabangg 3,Dabangg 3,0,2019,\N,Action,tt1830786,2.9,2377.0
812,Teen Thay Bhai,tt1867070,https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Teen_Thay_Bhai.jpg/220px-Teen_Thay_Bhai.jpg,https://en.wikipedia.org/wiki/Teen_Thay_Bhai,tt7098658,Raazi,Raazi,0,2018,138,Action|Drama|Thriller,tt1954206,6.6,8067.0
813,Dum Maaro Dum (film),tt1618430,https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Dum_Maaro_Dum_Film.jpg/215px-Dum_Maaro_Dum_Film.jpg,https://en.wikipedia.org/wiki/Dum_Maaro_Dum_(film),tt7147540,Made in India,Sui Dhaaga: Made in India,0,2018,122,Comedy|Drama,tt1351224,4.6,2836.0
814,Shor in the City,tt1916728,https://upload.wikimedia.org/wikipedia/en/thumb/f/f2/Shor_In_the_City.jpg/220px-Shor_In_the_City.jpg,https://en.wikipedia.org/wiki/Shor_in_the_City,tt7154994,Ranchi Diaries,Ranchi Diaries,0,2017,93,Thriller,tt1392744,4.7,2562.0
815,Zokkomon,tt1605790,https://upload.wikimedia.org/wikipedia/en/thumb/c/c1/Zokkomon.jpg/220px-Zokkomon.jpg,https://en.wikipedia.org/wiki/Zokkomon,tt7162758,Paltan,Paltan,0,2018,150,Action|Drama|History,tt1512220,5.3,334.0
816,Chalo Dilli,tt1884268,https://upload.wikimedia.org/wikipedia/en/thumb/e/ea/Chalo-dilli.jpg/220px-Chalo-dilli.jpg,https://en.wikipedia.org/wiki/Chalo_Dilli,tt7180544,The Brawler,Mukkabaaz,0,2017,154,Action|Drama|Sport,tt1185412,4.6,6801.0
817,Aashiqui.in,tt1814619,https://upload.wikimedia.org/wikipedia/en/thumb/9/97/Aashiqui.in.jpg/220px-Aashiqui.in.jpg,https://en.wikipedia.org/wiki/Aashiqui.in,tt7189494,Chicken Curry Law,Chicken Curry Law,0,2019,127,Drama,tt1573482,7.0,966.0
818,Satrangee Parachute,tt1886663,https://upload.wikimedia.org/wikipedia/en/d/df/Satrangee_Parachute_poster.jpg,https://en.wikipedia.org/wiki/Satrangee_Parachute,tt7212726,Simmba,Simmba,0,2018,158,Action|Comedy|Drama,tt1451797,6.9,2200.0
819,Monica (film),tt1887817,https://upload.wikimedia.org/wikipedia/en/thumb/4/46/Monica_Poster.jpg/220px-Monica_Poster.jpg,https://en.wikipedia.org/wiki/Monica_(2011),tt7228072,Pranaam,Pranaam,0,2019,\N,Action|Crime|Drama,tt1345777,7.3,9431.0
820,I Am (2010 Indian film),tt1629295,https://upload.wikimedia.org/wikipedia/en/thumb/7/7d/Onir%27s_I_am.jpg/220px-Onir%27s_I_am.jpg,https://en.wikipedia.org/wiki/I_Am_(2010_Indian_film),tt7255568,Student of the Year 2,Student of the Year 2,0,2019,146,Drama|Romance|Sport,tt1471247,7.5,642.0
821,Naughty @ 40,tt1363125,https://upload.wikimedia.org/wikipedia/en/1/10/Naughty40.jpg,https://en.wikipedia.org/wiki/Naughty_@_40,tt7260848,Khajoor Pe Atke,Khajoor Pe Atke,0,2018,119,Comedy,tt2112978,5.4,94.0
822,Haunted – 3D,tt1887763,https://upload.wikimedia.org/wikipedia/en/4/4a/Haunted3D-filmposter.jpg,https://en.wikipedia.org/wiki/Haunted_%E2%80%93_3D,tt7262178,Veerey Ki Wedding,Veerey Ki Wedding,0,2018,131,Comedy|Romance,tt1596723,3.5,293.0
823,Love U...Mr. Kalakaar!,tt1695793,https://upload.wikimedia.org/wikipedia/en/thumb/3/39/Love-u-mr-kalakaar.jpg/220px-Love-u-mr-kalakaar.jpg,https://en.wikipedia.org/wiki/Love_U...Mr._Kalakaar!,tt7274806,Kaashi in Search of Ganga,Kaashi in Search of Ganga,0,2018,125,Thriller,tt1605778,5.2,339.0
824,Ragini MMS,tt1890513,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Ragini_MMS_Film_Poster.jpg/220px-Ragini_MMS_Film_Poster.jpg,https://en.wikipedia.org/wiki/Ragini_MMS,tt7340684,The Final Exit,The Final Exit,0,2017,119,Horror,tt1188996,8.0,92755.0
825,Stanley Ka Dabba,tt1907761,https://upload.wikimedia.org/wikipedia/en/thumb/6/6f/Stanley_Ka_Dabba_Poster.jpg/220px-Stanley_Ka_Dabba_Poster.jpg,https://en.wikipedia.org/wiki/Stanley_Ka_Dabba,tt7341406,Rukh,Rukh,0,2017,106,Drama|Mystery,tt1183917,4.1,1341.0
826,Shagird (2011 film),tt1828289,https://upload.wikimedia.org/wikipedia/en/thumb/7/75/Shagird_film.jpg/220px-Shagird_film.jpg,https://en.wikipedia.org/wiki/Shagird_(2011_film),tt7363076,Raid,Raid,0,2018,122,Action|Crime|Drama,tt1373156,7.0,9451.0
827,404 (film),tt1883121,https://upload.wikimedia.org/wikipedia/en/thumb/e/e7/404_Movie_Poster.jpg/220px-404_Movie_Poster.jpg,https://en.wikipedia.org/wiki/404_(film),tt7384848,Missing,Missing,0,2018,120,Drama|Mystery|Thriller,tt1285241,7.1,47109.0
828,Shaitan (film),tt1836912,https://upload.wikimedia.org/wikipedia/en/thumb/6/6f/Shaitanfilm.jpg/220px-Shaitanfilm.jpg,https://en.wikipedia.org/wiki/Shaitan_(film),tt7399470,Qarib Qarib Singlle,Qarib Qarib Singlle,0,2017,125,Comedy|Romance,tt1612573,4.3,115.0
829,Pyaar Ka Punchnama,tt1926313,https://upload.wikimedia.org/wikipedia/en/thumb/c/c4/Pyar_Ka_Punchnama.jpg/220px-Pyar_Ka_Punchnama.jpg,https://en.wikipedia.org/wiki/Pyaar_Ka_Punchnama,tt7412738,Nanu Ki Jaanu,Nanu Ki Jaanu,0,2018,133,Comedy|Drama|Horror,tt1606162,6.1,66.0
830,Bheja Fry 2,tt1939654,https://upload.wikimedia.org/wikipedia/en/thumb/1/12/Bheja-fry-2.jpg/220px-Bheja-fry-2.jpg,https://en.wikipedia.org/wiki/Bheja_Fry_2,tt7431594,Race 3,Race 3,0,2018,160,Action|Thriller,tt1191130,6.4,799.0
831,Always Kabhi Kabhi,tt1937092,https://upload.wikimedia.org/wikipedia/en/6/65/Alwayskabhikabhi.jpg,https://en.wikipedia.org/wiki/Always_Kabhi_Kabhi,tt7463730,Junglee,Junglee,0,2019,115,Action|Adventure,tt1620971,5.7,26.0
832,Double Dhamaal,tt1728239,https://upload.wikimedia.org/wikipedia/en/thumb/c/ca/Double_dhamaal.jpg/220px-Double_dhamaal.jpg,https://en.wikipedia.org/wiki/Double_Dhamaal,tt7469726,Shaadi Mein Zaroor Aana,Shaadi Mein Zaroor Aana,0,2017,137,Drama|Family|Romance,tt1437367,8.0,666.0
833,Bbuddah... Hoga Terra Baap,tt1869296,https://upload.wikimedia.org/wikipedia/en/thumb/2/29/Bbuddah_Poster.jpg/220px-Bbuddah_Poster.jpg,https://en.wikipedia.org/wiki/Bbuddah..._Hoga_Terra_Baap,tt7471004,The House Next Door,The House Next Door,0,2017,137,Horror,tt1620907,6.2,258.0
834,Delhi Belly (film),tt1934231,https://upload.wikimedia.org/wikipedia/en/thumb/8/82/Delhi_belly_poster.jpg/220px-Delhi_belly_poster.jpg,https://en.wikipedia.org/wiki/Delhi_Belly_(film),tt7485048,Super 30,Super 30,0,2019,154,Biography|Drama,tt1629424,2.7,16.0
835,Murder 2,tt1918965,https://upload.wikimedia.org/wikipedia/en/thumb/e/e5/Murder_2_Hindi_Movie_Poster.jpg/220px-Murder_2_Hindi_Movie_Poster.jpg,https://en.wikipedia.org/wiki/Murder_2,tt7526836,FryDay,FryDay,0,2018,114,Comedy,tt1600439,5.5,698.0
836,Chillar Party,tt1841542,https://upload.wikimedia.org/wikipedia/en/thumb/4/4d/Chillarparty2.jpg/220px-Chillarparty2.jpg,https://en.wikipedia.org/wiki/Chillar_Party,tt7527082,Hamid,Hamid,0,2018,108,Drama,tt1465493,4.7,613.0
837,Zindagi Na Milegi Dobara,tt1562872,https://upload.wikimedia.org/wikipedia/en/thumb/1/17/Zindagi_Na_Milegi_Dobara.jpg/220px-Zindagi_Na_Milegi_Dobara.jpg,https://en.wikipedia.org/wiki/Zindagi_Na_Milegi_Dobara,tt7549484,Firangi,Firangi,0,2017,158,Comedy|Drama,tt1397492,7.3,1602.0
838,Dear Friend Hitler,tt1980970,https://upload.wikimedia.org/wikipedia/en/thumb/7/7b/Dear_Friend_Hitler_film_poster.jpg/220px-Dear_Friend_Hitler_film_poster.jpg,https://en.wikipedia.org/wiki/Dear_Friend_Hitler,tt7571718,Panchlait,Panchlait,0,2017,\N,Drama,tt1442583,5.7,307.0
839,I Am Kalam,tt1805263,https://upload.wikimedia.org/wikipedia/en/thumb/0/0e/I-am-kalam-2.jpg/220px-I-am-kalam-2.jpg,https://en.wikipedia.org/wiki/I_Am_Kalam,tt7581902,Sonu Ke Titu Ki Sweety,Sonu Ke Titu Ki Sweety,0,2018,138,Comedy|Romance,tt1194232,3.8,512.0
840,Bin Bulaye Baraati,tt1947973,https://upload.wikimedia.org/wikipedia/en/thumb/a/a0/Bin_Bulaye_Baraati_poster_1.jpg/220px-Bin_Bulaye_Baraati_poster_1.jpg,https://en.wikipedia.org/wiki/Bin_Bulaye_Baraati,tt7585620,Dil Jo Na Keh Saka,Dil Jo Na Keh Saka,0,2017,130,Romance,tt1610418,3.5,194.0
841,Kucch Luv Jaisaa,tt1942905,https://upload.wikimedia.org/wikipedia/en/thumb/5/5d/Kucch_Luv_Jaisaa_Poster.jpg/220px-Kucch_Luv_Jaisaa_Poster.jpg,https://en.wikipedia.org/wiki/Kucch_Luv_Jaisaa,tt7607940,Namaste England,Namaste England,0,2018,141,Comedy|Drama|Romance,tt1183944,4.6,67.0
842,Singham,tt1948150,https://upload.wikimedia.org/wikipedia/en/thumb/a/ac/Singham_%282011_Hindi_film%29_Theatrical_poster.jpg/220px-Singham_%282011_Hindi_film%29_Theatrical_poster.jpg,https://en.wikipedia.org/wiki/Singham_(2011_film),tt7609114,Yamla Pagla Deewana Phir Se...,Yamla Pagla Deewana Phir Se...,0,2018,145,Action|Comedy,tt1620620,7.6,1949.0
843,Khap (film),tt1801521,https://upload.wikimedia.org/wikipedia/en/thumb/5/5f/Khap_film.jpg/220px-Khap_film.jpg,https://en.wikipedia.org/wiki/Khap_(film),tt7617988,Kuchh Bheege Alfaaz,Kuchh Bheege Alfaaz,0,2018,116,Romance,tt1194236,4.9,1413.0
844,Bubble Gum (film),tt2012576,https://upload.wikimedia.org/wikipedia/en/thumb/e/e6/Bubble_Gum_%282011%29.jpg/220px-Bubble_Gum_%282011%29.jpg,https://en.wikipedia.org/wiki/Bubble_Gum_(2011_film),tt7618184,Mulk,Mulk,0,2018,140,Drama,tt1612611,3.2,459.0
845,Shabri,tt2032530,https://upload.wikimedia.org/wikipedia/en/thumb/2/2c/Shabri.jpg/220px-Shabri.jpg,https://en.wikipedia.org/wiki/Shabri,tt7638344,Dhadak,Dhadak,0,2018,138,Comedy|Drama|Romance,tt1285245,6.4,502.0
846,Phhir,tt2023645,https://upload.wikimedia.org/wikipedia/en/7/70/Phhir_%282011%29.jpg,https://en.wikipedia.org/wiki/Phhir,tt7639372,Total Dhamaal,Total Dhamaal,0,2019,130,Action|Adventure|Comedy,tt1425618,3.4,206.0
847,Aarakshan,tt1848771,https://upload.wikimedia.org/wikipedia/en/thumb/3/38/Aarakshan.jpg/220px-Aarakshan.jpg,https://en.wikipedia.org/wiki/Aarakshan,tt7695014,Saheb Biwi Aur Gangster 3,Saheb Biwi Aur Gangster 3,0,2018,140,Action|Crime|Drama,tt1608768,6.8,342.0
848,Chatur Singh Two Star,tt1363363,https://upload.wikimedia.org/wikipedia/en/thumb/4/4a/Chatur_Singh_Two_Star.jpg/220px-Chatur_Singh_Two_Star.jpg,https://en.wikipedia.org/wiki/Chatur_Singh_Two_Star,tt7700730,October,October,0,2018,115,Drama|Romance,tt1594964,4.8,87.0
849,Sahi Dhandhe Galat Bande,tt1630282,,https://en.wikipedia.org/wiki/Sahi_Dhandhe_Galat_Bande,tt7720254,Jaane kyun de yaaron,Jaane kyun de yaaron,0,2018,131,Drama,tt1573072,5.3,11568.0
850,Bodyguard (2011 Hindi film),tt1729637,https://upload.wikimedia.org/wikipedia/en/thumb/a/af/Bodyguard_poster.jpg/220px-Bodyguard_poster.jpg,https://en.wikipedia.org/wiki/Bodyguard_(2011_Hindi_film),tt7720922,Batti Gul Meter Chalu,Batti Gul Meter Chalu,0,2018,161,Drama,tt1607607,4.8,9.0
851,Yeh Dooriyan,tt1826051,https://upload.wikimedia.org/wikipedia/en/9/98/Yeh_Dooriyan.jpg,https://en.wikipedia.org/wiki/Yeh_Dooriyan,tt7721946,Housefull 4,Housefull 4,0,2019,145,Action|Comedy|Fantasy,tt1319716,5.3,1385.0
852,Not a Love Story (2011 film),tt1999935,https://upload.wikimedia.org/wikipedia/en/thumb/0/09/Not-a-love-story.jpg/220px-Not-a-love-story.jpg,https://en.wikipedia.org/wiki/Not_a_Love_Story_(2011_film),tt7722258,Genius,Genius,0,2018,165,Action|Thriller,tt1455816,4.2,1753.0
853,Hum Tum Shabana,tt2034011,https://upload.wikimedia.org/wikipedia/en/thumb/7/75/Hum_tum_shabana.jpg/220px-Hum_tum_shabana.jpg,https://en.wikipedia.org/wiki/Hum_Tum_Shabana,tt7722484,Sallu Ki Shaadi,Sallu Ki Shaadi,0,2017,109,Romance,tt1334470,5.4,3897.0
854,Mummy Punjabi,tt2066925,https://upload.wikimedia.org/wikipedia/en/4/45/Mummy_punjabi_film_poster.jpg,https://en.wikipedia.org/wiki/Mummy_Punjabi,tt7723022,Nirdosh,Nirdosh,0,2018,110,Drama|Mystery|Thriller,tt1629241,6.0,482.0
855,Mere Brother Ki Dulhan,tt1740710,https://upload.wikimedia.org/wikipedia/en/thumb/8/83/Mere_Brother_Ki_Dulhan22.jpg/220px-Mere_Brother_Ki_Dulhan22.jpg,https://en.wikipedia.org/wiki/Mere_Brother_Ki_Dulhan,tt7725596,Badhaai Ho,Badhaai Ho,0,2018,124,Comedy|Drama,tt1673411,4.3,146.0
856,Mausam (2011 film),tt1627924,https://upload.wikimedia.org/wikipedia/en/thumb/d/d6/Mausam_first_look.jpg/220px-Mausam_first_look.jpg,https://en.wikipedia.org/wiki/Mausam_(2011_film),tt7743400,Jhalki,Jhalki,0,2019,\N,Drama,tt1198101,6.0,11605.0
857,U R My Jaan,tt1847736,https://upload.wikimedia.org/wikipedia/en/thumb/4/4c/U_R_My_Jaan.jpg/220px-U_R_My_Jaan.jpg,https://en.wikipedia.org/wiki/U_R_My_Jaan,tt7777196,Thackeray,Thackeray,0,2019,120,Biography|Drama,tt1608777,7.1,4894.0
858,Force (2011 film),tt1992138,https://upload.wikimedia.org/wikipedia/en/thumb/6/6c/Force_Movie_Poster.jpg/220px-Force_Movie_Poster.jpg,https://en.wikipedia.org/wiki/Force_(2011_film),tt7778680,Photograph,Photograph,0,2019,110,Drama|Romance,tt0443331,4.1,1606.0
859,Saheb Biwi Aur Gangster,tt2073070,https://upload.wikimedia.org/wikipedia/en/thumb/c/ca/Saheb_Biwi_Aur_Gangster_Poster.jpg/220px-Saheb_Biwi_Aur_Gangster_Poster.jpg,"https://en.wikipedia.org/wiki/Saheb,_Biwi_Aur_Gangster",tt7853242,Love Per Square Foot,Love Per Square Foot,0,2018,133,Comedy|Romance,tt1629260,3.5,40.0
860,Tere Mere Phere,tt1696191,https://upload.wikimedia.org/wikipedia/en/thumb/a/a8/Tere_mere_phere_key_art.jpg/220px-Tere_mere_phere_key_art.jpg,https://en.wikipedia.org/wiki/Tere_Mere_Phere,tt7881524,Arjun Patiala,Arjun Patiala,0,2019,107,Action|Comedy,tt1646217,4.2,175.0
861,Breakaway (2011 film),tt1736552,https://upload.wikimedia.org/wikipedia/en/thumb/7/73/Breakaway2011Poster.jpg/220px-Breakaway2011Poster.jpg,https://en.wikipedia.org/wiki/Speedy_Singhs,tt7881528,Babuji Ek Ticket Bambai,Babuji Ek Ticket Bambai,0,2017,\N,Comedy|Drama,tt1309561,5.0,594.0
862,Chargesheet (film),tt1368453,https://upload.wikimedia.org/wikipedia/en/thumb/c/c9/Charge_Sheet.jpg/220px-Charge_Sheet.jpg,https://en.wikipedia.org/wiki/Chargesheet_(film),tt7881542,Happy Phirr Bhag Jayegi,Happy Phirr Bhag Jayegi,0,2018,136,Comedy,tt1455811,5.6,8717.0
863,Love Breakups Zindagi,tt1877691,https://upload.wikimedia.org/wikipedia/en/thumb/d/dd/LBZ_pic.jpg/220px-LBZ_pic.jpg,https://en.wikipedia.org/wiki/Love_Breakups_Zindagi,tt7881558,Mercury,Mercury,0,2018,106,Horror|Thriller,tt1629391,7.2,9872.0
864,Mujhse Fraaandship Karoge,tt2057441,https://upload.wikimedia.org/wikipedia/en/thumb/8/80/Mujhse_Fraaandship_Karoge.jpg/220px-Mujhse_Fraaandship_Karoge.jpg,https://en.wikipedia.org/wiki/Mujhse_Fraaandship_Karoge,tt7919680,Karwaan,Karwaan,0,2018,114,Comedy|Drama,tt1639426,8.2,39567.0
865,Aazaan,tt2033947,https://upload.wikimedia.org/wikipedia/en/3/31/Azaan_movie_poster.jpg,https://en.wikipedia.org/wiki/Aazaan,tt7997334,Ek Kahani Julie Ki,Ek Kahani Julie Ki,0,2016,119,Drama,tt1395054,7.4,15169.0
866,Ra.One,tt1562871,https://upload.wikimedia.org/wikipedia/en/thumb/5/58/Ra.Oneposter.jpg/220px-Ra.Oneposter.jpg,https://en.wikipedia.org/wiki/Ra.One,tt8011276,Laila Majnu,Laila Majnu,0,2018,140,Drama|Romance,tt1663647,4.4,338.0
867,Rockstar (2011 film),tt1839596,https://upload.wikimedia.org/wikipedia/en/thumb/6/68/Rockstar-Movie-Poster.jpg/220px-Rockstar-Movie-Poster.jpg,https://en.wikipedia.org/wiki/Rockstar_(2011_film),tt8055888,Mard Ko Dard Nahin Hota,Mard Ko Dard Nahin Hota,0,2018,134,Action|Comedy,tt1447508,7.4,11141.0
