,title,imdb_id,poster_path,wiki_link,imdb_id,title,original_title,is_adult,year_of_release,runtime,genres,imdb_id,imdb_rating,imdb_votes
1480,Soldier Thakur Daler Singh,tt2613668,https://upload.wikimedia.org/wikipedia/en/b/b4/Soldier_Thakur_Daler_Singh.jpg,https://en.wikipedia.org/wiki/Soldier_Thakur_Daler_Singh,tt0268456,Meri Adalat,Meri Adalat,0,1984,131,Action|Thriller,tt0149574,5.8,6
1481,Anjaana,tt0233220,https://upload.wikimedia.org/wikipedia/en/thumb/2/27/Anjaana.jpg/220px-Anjaana.jpg,https://en.wikipedia.org/wiki/Anjaana,tt0268489,Naughty Boy,Naughty Boy,0,1962,128,Comedy,tt0058921,7.1,206
1482,Anmol Moti,tt0247173,https://upload.wikimedia.org/wikipedia/en/thumb/0/06/Anmol_Moti.jpg/220px-Anmol_Moti.jpg,https://en.wikipedia.org/wiki/Anmol_Moti,tt0268519,Pagla Kahin Ka,Pagla Kahin Ka,0,1970,\N,Drama|Romance,tt0207331,5.5,15
1483,Anjaan Hai Koi,tt0242272,https://upload.wikimedia.org/wikipedia/en/thumb/6/6e/Anjaan_Hai_koi.jpg/220px-Anjaan_Hai_koi.jpg,https://en.wikipedia.org/wiki/Anjaan_Hai_Koi,tt0268533,Phir Subha Hogi,Phir Subha Hogi,0,1958,168,Drama|Romance,tt0271397,6.7,93
1484,Badi Didi,tt0387050,https://upload.wikimedia.org/wikipedia/en/thumb/3/3f/Badi_Didi_%281969_film%29.jpg/220px-Badi_Didi_%281969_film%29.jpg,https://en.wikipedia.org/wiki/Badi_Didi,tt0268547,Prem Bandhan,Prem Bandhan,0,1979,\N,Adventure|Drama|Romance,tt0059023,6.9,19
1485,Bandhan (1969 film),tt0155530,https://upload.wikimedia.org/wikipedia/en/thumb/e/e9/Bandhan%281969%29.jpg/220px-Bandhan%281969%29.jpg,https://en.wikipedia.org/wiki/Bandhan_(1969_film),tt0268555,Pushpanjali,Pushpanjali,0,1970,\N,Drama|Family,tt0252318,6.6,12
1486,Beti (film),tt0237035,https://upload.wikimedia.org/wikipedia/en/b/b1/Beti_%281969%29.jpg,https://en.wikipedia.org/wiki/Beti_(film),tt0268585,Romance,Romance,0,1983,\N,Romance,tt0139525,6.3,194
1487,Chanda Aur Bijli,tt0147973,,https://en.wikipedia.org/wiki/Chanda_Aur_Bijli,tt0268614,Samadhi,Samadhi,0,1950,165,Drama,tt0059246,8.5,6661
1488,Chirag,tt0064164,https://upload.wikimedia.org/wikipedia/en/2/2e/Chirag-1969-Indian_movie.jpg,https://en.wikipedia.org/wiki/Chirag,tt0268631,Shagoon,Shagoon,0,1964,125,Drama|Family,tt0156606,7.0,73
1489,Dharti Kahe Pukar Ke (1969 film),tt0215713,https://upload.wikimedia.org/wikipedia/en/thumb/e/e5/Dharti_Kahe_Pukarke.jpg/220px-Dharti_Kahe_Pukarke.jpg,https://en.wikipedia.org/wiki/Dharti_Kahe_Pukar_Ke_(1969_film),tt0268639,Singapore,Singapore,0,1960,\N,Crime|Thriller,tt0357769,6.7,22
1490,Do Bhai (1969 film),tt0157544,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Do_Bhai_%281969_film%29.jpg/220px-Do_Bhai_%281969_film%29.jpg,https://en.wikipedia.org/wiki/Do_Bhai_(1969_film),tt0268990,Bhavani Junction,Bhavani Junction,0,1985,128,Action|Crime|Thriller,tt0317751,7.0,150
1491,Aradhana (1969 film),tt0065416,https://upload.wikimedia.org/wikipedia/en/thumb/2/26/Aradhana_%281969_film%29.jpg/220px-Aradhana_%281969_film%29.jpg,https://en.wikipedia.org/wiki/Aradhana_(1969_film),tt0269080,Chhabili,Chhabili,0,1960,\N,Drama|Family,tt0139065,6.5,32
1492,Aya Sawan Jhoom Ke,tt0229950,https://upload.wikimedia.org/wikipedia/en/e/ef/Aya_Sawan_Jhoom_Ke.jpg,https://en.wikipedia.org/wiki/Aya_Sawan_Jhoom_Ke,tt0269344,Hum Panchhi Ek Daal Ke,Hum Panchhi Ek Daal Ke,0,1957,\N,Drama,tt0231827,6.9,41
1493,Doli (film),tt0064244,https://upload.wikimedia.org/wikipedia/en/thumb/d/db/Doli_1969.jpg/220px-Doli_1969.jpg,https://en.wikipedia.org/wiki/Doli_(1969_film),tt0269456,Kunwara Badan,Kunwara Badan,0,1973,\N,Drama,tt0059354,6.9,127
1494,Ek Phool Do Mali,tt0214665,https://upload.wikimedia.org/wikipedia/en/thumb/b/b6/Ek_Phool_Do_Mali_1969_film_poster.jpg/220px-Ek_Phool_Do_Mali_1969_film_poster.jpg,https://en.wikipedia.org/wiki/Ek_Phool_Do_Mali,tt0269601,Nai Maa,Nai Maa,0,1960,\N,Drama|Family,tt0139398,6.2,101
1495,Ek Shrimaan Ek Shrimati,tt0451048,,https://en.wikipedia.org/wiki/Ek_Shriman_Ek_Shrimati,tt0269665,Opera House,Opera House,0,1961,107,Action|Crime|Drama,tt0242636,7.0,55
1496,The Guru (1969 film),tt0064396,https://upload.wikimedia.org/wikipedia/en/thumb/2/22/The_Guru.jpg/220px-The_Guru.jpg,https://en.wikipedia.org/wiki/The_Guru_(1969_film),tt0269684,Pehli Raat,Pehli Raat,0,1959,\N,Drama,tt0059445,7.7,48
1497,Intaqam,tt0300033,,https://en.wikipedia.org/wiki/Intaquam,tt0269811,Sabse Bada Rupaiya,Sabse Bada Rupaiya,0,1955,\N,\N,tt0247394,7.2,1125
1498,Bhuvan Shome,tt0064086,https://upload.wikimedia.org/wikipedia/en/thumb/f/fe/Bhuvan_Shome.jpg/220px-Bhuvan_Shome.jpg,https://en.wikipedia.org/wiki/Bhuvan_Shome_(1969_film),tt0269818,Sajjo Rani,Sajjo Rani,0,1976,\N,Drama,tt0308640,6.7,32
1499,Do Raaste,tt0064241,https://upload.wikimedia.org/wikipedia/en/thumb/9/9f/Doraaste.jpg/220px-Doraaste.jpg,https://en.wikipedia.org/wiki/Do_Raaste_(1969_film),tt0269826,Melody,Sargam,0,1950,135,Drama|Family,tt0154954,4.6,9
1500,Jigri Dost,tt0175788,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Jigri_Dost_1969_film_poster.jpg/220px-Jigri_Dost_1969_film_poster.jpg,https://en.wikipedia.org/wiki/Jigri_Dost,tt0270091,Yaadon Ki Kasam,Yaadon Ki Kasam,0,1985,137,Action,tt0236554,7.3,37
1501,Jahan Pyar Mile,tt0246713,https://upload.wikimedia.org/wikipedia/en/thumb/3/34/Jahan_Pyar_Mile.jpg/220px-Jahan_Pyar_Mile.jpg,https://en.wikipedia.org/wiki/Jahan_Pyar_Mile,tt0270219,Baat Ban Jaye,Baat Ban Jaye,0,1986,148,Comedy,tt0059610,6.9,21
1502,Jeene Ki Raah,tt0148353,https://upload.wikimedia.org/wikipedia/en/thumb/3/3f/Jeene_Ki_Raah.jpg/220px-Jeene_Ki_Raah.jpg,https://en.wikipedia.org/wiki/Jeene_Ki_Raah,tt0270299,Daku Hasina,Daku Hasina,0,1987,\N,Action|Drama,tt0139548,6.9,31
1503,Mahal (1969 film),tt0275489,https://upload.wikimedia.org/wikipedia/en/thumb/d/d4/Mahal_%281969%29.jpg/220px-Mahal_%281969%29.jpg,https://en.wikipedia.org/wiki/Mahal_(1969_film),tt0270666,Shri Krishna Leela,Shri Krishna Leela,0,1971,\N,Adventure|Comedy|Drama,tt0305689,7.0,247
1504,Madhavi (1969 film),tt0157953,,https://en.wikipedia.org/wiki/Madhavi_(1969_film),tt0270820,Aag Ke Sholay,Aag Ke Sholay,0,1988,138,Action|Thriller,tt0215126,6.6,11
1505,Ittefaq (1969 film),tt0064506,https://upload.wikimedia.org/wikipedia/en/thumb/3/39/Ittefaq.jpg/220px-Ittefaq.jpg,https://en.wikipedia.org/wiki/Ittefaq_(1969_film),tt0271023,Kab? Kyoon? Aur Kahan?,Kab? Kyoon? Aur Kahan?,0,1970,136,Action|Mystery|Romance,tt0293589,7.7,312
1506,Paisa Ya Pyaar,,https://upload.wikimedia.org/wikipedia/en/thumb/f/f8/Paisa_Ya_Pyaar.jpg/220px-Paisa_Ya_Pyaar.jpg,https://en.wikipedia.org/wiki/Paisa_Ya_Pyaar,tt0271166,Seema,Seema,0,1971,\N,Drama|Family,tt0059709,6.8,588
1507,Mahua (film),tt0242639,,https://en.wikipedia.org/wiki/Mahua_(film),tt0271397,Bhoot Bungla,Bhoot Bungla,0,1965,145,Comedy|Thriller,tt0155179,4.4,5
1508,Prince (1969 film),tt0064842,https://upload.wikimedia.org/wikipedia/en/thumb/8/8f/Prince_1969.jpg/220px-Prince_1969.jpg,https://en.wikipedia.org/wiki/Prince_(1969_film),tt0271421,Chandi Sona,Chandi Sona,0,1977,\N,Action|Thriller,tt0274944,6.9,154
1509,Pyar Ka Mausam,tt0230670,https://upload.wikimedia.org/wikipedia/en/thumb/2/26/Pyar_Ka_Mausam.jpg/220px-Pyar_Ka_Mausam.jpg,https://en.wikipedia.org/wiki/Pyar_Ka_Mausam,tt0271432,Chor Police,Chor Police,0,1983,\N,Action|Crime|Drama,tt0233147,6.6,98
1510,Pyar Ka Sapna,tt0244741,,https://en.wikipedia.org/wiki/Pyar_Ka_Sapna,tt0271587,Kalpana,Kalpana,0,1960,\N,Romance,tt0146645,8.4,1368
1511,Rahgir,tt0237636,,https://en.wikipedia.org/wiki/Rahgir,tt0271670,Naya Nasha,Naya Nasha,0,1973,\N,Crime|Drama|Thriller,tt0058772,6.8,40
1512,Raja Saab,tt0371908,,https://en.wikipedia.org/wiki/Raja_Saab,tt0272118,Haathi Mere Saathi,Haathi Mere Saathi,0,1971,170,Drama|Family|Musical,tt0314557,7.0,131
1513,Sachaai,tt0316521,https://upload.wikimedia.org/wikipedia/en/thumb/5/56/Sachaai_poster.jpg/220px-Sachaai_poster.jpg,https://en.wikipedia.org/wiki/Sachaai,tt0273261,Hindustan Hamara,Hindustan Hamara,0,1950,139,Documentary,tt0058257,7.1,420
1514,Sajan (1969 film),tt0320394,,https://en.wikipedia.org/wiki/Sajan_(1969_film),tt0273681,Insaniyat,Insaniyat,0,1955,185,Action|Drama|Romance,tt0154565,7.8,404
1515,Khamoshi (1970 film),tt0142431,https://upload.wikimedia.org/wikipedia/en/thumb/a/a9/Khamoshi%2C_1969_film.jpg/220px-Khamoshi%2C_1969_film.jpg,https://en.wikipedia.org/wiki/Khamoshi_(1969_film),tt0274086,Shankar Hussain,Shankar Hussain,0,1977,\N,Drama,tt0058774,6.6,41
1516,Pyar Hi Pyar,tt0064857,https://upload.wikimedia.org/wikipedia/en/thumb/3/3a/Pyar_Hi_Pyar.jpg/220px-Pyar_Hi_Pyar.jpg,https://en.wikipedia.org/wiki/Pyar_Hi_Pyar,tt0274353,Baarish,Baarish,0,1957,133,Crime|Drama|Romance,tt0244977,5.9,29
1517,Shatranj (1969 film),tt0378751,https://upload.wikimedia.org/wikipedia/en/thumb/2/23/Shatranj_1969.jpg/220px-Shatranj_1969.jpg,https://en.wikipedia.org/wiki/Shatranj_(1969_film),tt0274477,Dushman,Dushman,0,1957,138,Drama,tt0057815,6.2,14
1518,Talash (1969 film),tt0065064,https://upload.wikimedia.org/wikipedia/en/thumb/f/f7/Talaash_%2769.jpg/220px-Talaash_%2769.jpg,https://en.wikipedia.org/wiki/Talash_(1969_film),tt0274481,Ek Ke Baad Ek,Ek Ke Baad Ek,0,1960,\N,Drama|Family,tt0233145,6.6,31
1519,Satyakam,tt0244776,https://upload.wikimedia.org/wikipedia/en/thumb/0/06/Satyakam_poster.jpg/220px-Satyakam_poster.jpg,https://en.wikipedia.org/wiki/Satyakam,tt0274791,Sarhad,Sarhad,0,1960,118,Drama,tt0357433,6.1,20
1520,Samay Bada Balwan,tt0243538,https://upload.wikimedia.org/wikipedia/en/9/95/Samay_Bada_Balwan.jpg,https://en.wikipedia.org/wiki/Samay_Bada_Balwan,tt0274888,Stage,Stage,0,1951,\N,\N,tt0231204,5.7,13
1521,Sara Akash,tt0064935,,https://en.wikipedia.org/wiki/Sara_Akash,tt0274944,Teen Devian,Teen Devian,0,1965,\N,Musical|Romance,tt0058547,7.5,1381
1522,Mr. Murder (1969 film),tt0154905,,https://en.wikipedia.org/wiki/Mr._Murder_(1969_film),tt0275217,Banarasi Babu,Banarasi Babu,0,1973,141,Drama|Thriller,tt0059893,7.8,1020
1523,Tumse Achha Kaun Hai,tt0158294,https://upload.wikimedia.org/wikipedia/en/4/4a/Tumse_Achha_Kaun_Hai.jpg,https://en.wikipedia.org/wiki/Tumse_Achha_Kaun_Hai_(1969_film),tt0275291,Darling Darling,Darling Darling,0,1977,\N,Romance,tt0057882,6.9,27
1524,Vishwas (film),tt0362283,https://upload.wikimedia.org/wikipedia/en/thumb/2/2d/Vishwas_%28film%29.jpg/220px-Vishwas_%28film%29.jpg,https://en.wikipedia.org/wiki/Vishwas_(film),tt0275363,Gambler,Gambler,0,1971,154,Crime|Romance|Thriller,tt0214639,5.9,25
1525,Waris (1969 film),tt0149345,https://upload.wikimedia.org/wikipedia/en/thumb/5/56/Waris_%281969_film%29.jpg/220px-Waris_%281969_film%29.jpg,https://en.wikipedia.org/wiki/Waris_(1969_film),tt0275442,Kalabaaz,Kalabaaz,0,1977,145,Action|Adventure|Drama,tt0440196,6.8,20
1526,Yakeen (1969 film),tt0158375,https://upload.wikimedia.org/wikipedia/en/2/27/Yakeen-1969.jpg,https://en.wikipedia.org/wiki/Yakeen_(1969_film),tt0275466,Lashkar,Lashkar,0,1989,176,Action|Crime|Drama,tt0138360,7.4,71
1527,Do Kaliyaan,tt0233587,https://upload.wikimedia.org/wikipedia/en/thumb/9/9a/Do_Kaliyan.jpg/220px-Do_Kaliyan.jpg,https://en.wikipedia.org/wiki/Do_Kaliyaan,tt0275489,Mahal,Mahal,0,1969,147,Crime|Mystery|Romance,tt0233603,8.3,48
1528,Ankhen (1968 film),tt0147811,https://upload.wikimedia.org/wikipedia/en/thumb/b/bf/Ankhen_1968_film_poster.jpg/220px-Ankhen_1968_film_poster.jpg,https://en.wikipedia.org/wiki/Ankhen_(1968_film),tt0275616,Raaton Ka Raja,Raaton Ka Raja,0,1970,\N,Drama,tt0156444,6.8,18
1529,Saat Hindustani,tt0064915,https://upload.wikimedia.org/wikipedia/en/thumb/a/a3/Saat_Hindustani.jpg/220px-Saat_Hindustani.jpg,https://en.wikipedia.org/wiki/Saat_Hindustani_(1969_film),tt0275748,Tyaag,Tyaag,0,1977,\N,Drama|Romance,tt0137847,5.6,15
1530,The Gold Medal (film),tt0229950,https://upload.wikimedia.org/wikipedia/en/thumb/4/44/The_Gold_Medal_%28film%29.jpg/220px-The_Gold_Medal_%28film%29.jpg,https://en.wikipedia.org/wiki/The_Gold_Medal_(film),tt0275922,Anokha Daan,Anokha Daan,0,1972,\N,Drama,tt0418698,7.0,24
1531,Neel Kamal (1968 film),tt0148523,https://upload.wikimedia.org/wikipedia/en/thumb/0/0a/Neel_Kamal_%281968_film%29_Poster.jpg/220px-Neel_Kamal_%281968_film%29_Poster.jpg,https://en.wikipedia.org/wiki/Neel_Kamal_(1968_film),tt0276063,Devi,Devi,0,1970,\N,Drama|Family,tt0139237,7.1,35
1532,Shikar (1968 film),tt0148841,https://upload.wikimedia.org/wikipedia/en/b/b2/Shikar1968.jpg,https://en.wikipedia.org/wiki/Shikar_(1968_film),tt0276150,Gaai Aur Gori,Gaai Aur Gori,0,1973,148,Drama|Family,tt0058045,7.2,74
1533,Padosan,tt0063404,https://upload.wikimedia.org/wikipedia/en/thumb/9/97/Padosan_film_poster.jpg/220px-Padosan_film_poster.jpg,https://en.wikipedia.org/wiki/Padosan,tt0276220,Justice,Insaaf,0,1973,\N,Crime|Drama,tt0232960,7.6,746
1534,Kanyadaan (1968 film),tt0320100,,https://en.wikipedia.org/wiki/Kanyadaan_(1968_film),tt0276309,Maa,Maa,0,1976,137,Drama|Family,tt0058270,6.8,109
1535,Brahmachari (1968 Hindi film),tt0147925,https://upload.wikimedia.org/wikipedia/en/thumb/9/91/Brahmachari.jpg/220px-Brahmachari.jpg,https://en.wikipedia.org/wiki/Brahmachari_(1968_Hindi_film),tt0276438,Raaja,Raaja,0,1975,140,Drama|Family,tt0058287,7.3,172
1536,Aadmi (1968 film),tt0062640,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Aadmi1968.jpg/220px-Aadmi1968.jpg,https://en.wikipedia.org/wiki/Aadmi_(1968_film),tt0276542,Sunehra Sansar,Sunehra Sansar,0,1975,\N,Drama|Family,tt0357882,5.9,7
1537,Duniya (1968 film),tt0062918,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Duniyafilm.png/220px-Duniyafilm.png,https://en.wikipedia.org/wiki/Duniya_(1968_film),tt0276628,Yehi Hai Zindagi,Yehi Hai Zindagi,0,1977,133,Comedy|Drama,tt0357926,6.9,90
1538,Aabroo (1968 film),tt0290393,,https://en.wikipedia.org/wiki/Aabroo_(1968_film),tt0276861,Chor Chor,Chor Chor,0,1974,\N,Crime|Drama,tt0139446,7.1,23
1539,Aashirwad,tt0147855,https://upload.wikimedia.org/wikipedia/en/thumb/1/1d/Aashirwad.jpg/220px-Aashirwad.jpg,https://en.wikipedia.org/wiki/Aashirwad,tt0276925,Double Cross,Double Cross,0,1972,\N,Action|Thriller,tt0234230,6.2,11
1540,Ankhen (1968 film),tt0147811,https://upload.wikimedia.org/wikipedia/en/thumb/b/bf/Ankhen_1968_film_poster.jpg/220px-Ankhen_1968_film_poster.jpg,https://en.wikipedia.org/wiki/Aankhen_(1968_film),tt0277446,Yeh Ishq Nahin Aasaan,Yeh Ishq Nahin Aasaan,0,1984,\N,Romance,tt0379299,6.7,79
1541,Haseena Maan Jayegi,tt0239452,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Hasina_Maan_Jaayegi.jpg/220px-Hasina_Maan_Jaayegi.jpg,https://en.wikipedia.org/wiki/Haseena_Maan_Jayegi,tt0277761,Jaan Hazir Hai,Jaan Hazir Hai,0,1975,140,Drama,tt0139584,7.1,46
1542,Abhilasha (1968 film),tt0138994,https://upload.wikimedia.org/wikipedia/en/9/90/Abhilasha_poster.jpg,https://en.wikipedia.org/wiki/Abhilasha_(1968_film),tt0280394,Adha Din Adhi Raat,Adha Din Adhi Raat,0,1977,132,Action,tt0156903,7.6,31
1543,Anokhi Raat,tt0147843,https://upload.wikimedia.org/wikipedia/en/1/13/Anokhiraat.jpg,https://en.wikipedia.org/wiki/Anokhi_Raat,tt0280397,Adhikar,Adhikar,0,1954,126,Comedy|Drama|Romance,tt0358102,7.8,8
1544,Apna Ghar Apni Kahani,tt0235968,,https://en.wikipedia.org/wiki/Apna_Ghar_Apni_Kahani,tt0280398,Adhikar,Adhikar,0,1986,\N,Drama|Family|Romance,tt0155161,5.0,20
1545,Aulad (1968 film),tt0233255,https://upload.wikimedia.org/wikipedia/en/thumb/9/9e/Aulad_%281968_film%29.jpg/220px-Aulad_%281968_film%29.jpg,https://en.wikipedia.org/wiki/Aulad_(1968_film),tt0280968,My Dear Kuttichaathan,My Dear Kuttichaathan,0,1984,96,Action|Adventure|Comedy,tt0268631,6.4,18
1546,Baazi (1968 film),tt0062692,https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Baazi_1968.jpg/220px-Baazi_1968.jpg,https://en.wikipedia.org/wiki/Baazi_(1968_film),tt0283417,Jaan-E-Bahaar,Jaan-E-Bahaar,0,1979,\N,Drama|Family|Romance,tt0246923,5.9,13
1547,Baharon Ki Manzil (1968 film),tt0139046,https://upload.wikimedia.org/wikipedia/en/thumb/1/14/Baharon_Ki_Manzil.jpg/220px-Baharon_Ki_Manzil.jpg,https://en.wikipedia.org/wiki/Baharon_Ki_Manzil_(1968_film),tt0283844,Adhikar,Adhikar,0,1971,\N,Drama,tt0232960,7.6,746
1548,Balram Shri Krishna,tt0157346,,https://en.wikipedia.org/wiki/Balram_Shri_Krishna,tt0283934,Bhala Manus,Bhala Manus,0,1976,\N,Drama|Romance,tt0058759,7.3,70
1549,Brahmachari (1968 Hindi film),tt0147925,https://upload.wikimedia.org/wikipedia/en/thumb/9/91/Brahmachari.jpg/220px-Brahmachari.jpg,https://en.wikipedia.org/wiki/Brahmachari_(Hindi_film),tt0284039,Dil Ka Raaja,Dil Ka Raaja,0,1972,\N,Comedy|Drama,tt0266765,7.0,168
1550,CID Agent 302,tt0290501,,https://en.wikipedia.org/wiki/CID_Agent_302,tt0284056,Do Chor,Do Chor,0,1972,\N,Comedy|Crime|Romance,tt0057555,6.9,109
1551,Bambai Raat Ki Bahon Mein,tt0062748,,https://en.wikipedia.org/wiki/Bambai_Raat_Ki_Bahon_Mein,tt0284248,Lakhon Me Ek,Lakhon Me Ek,0,1971,155,Comedy|Drama,tt0057409,7.1,66
1552,Ek Kali Muskai,tt0230176,,https://en.wikipedia.org/wiki/Ek_Kali_Muskai,tt0284383,Parchhaiyan,Parchhaiyan,0,1972,129,Drama,tt0057120,7.0,107
1553,Do Dooni Char,tt0060317,,https://en.wikipedia.org/wiki/Do_Dooni_Char,tt0284411,Puraskar,Puraskar,0,1970,\N,Action|Comedy|Crime,tt0058467,5.7,24
1554,Gauri (1968 film),tt0063003,https://upload.wikimedia.org/wikipedia/en/thumb/7/78/Gauri_1968.jpg/220px-Gauri_1968.jpg,https://en.wikipedia.org/wiki/Gauri_(1968_film),tt0284419,Rakhi Aur Hathkadi,Rakhi Aur Hathkadi,0,1972,90,Action|Drama|Family,tt0057332,7.7,59
1555,Humsaya,tt0063111,https://upload.wikimedia.org/wikipedia/en/thumb/8/85/Humsaya_1968.jpg/220px-Humsaya_1968.jpg,https://en.wikipedia.org/wiki/Humsaya_(1968_film),tt0284421,Rani Mera Naam,Rani Mera Naam,0,1972,\N,Action,tt0139003,6.5,22
1556,Izzat (1968 film),tt0254437,https://upload.wikimedia.org/wikipedia/en/thumb/5/5b/Izzat_1968.jpg/220px-Izzat_1968.jpg,https://en.wikipedia.org/wiki/Izzat_(1968_film),tt0284443,Saas Bhi Kabhi Bahu Thi,Saas Bhi Kabhi Bahu Thi,0,1970,\N,Comedy|Drama,tt0230771,5.6,38
1557,Jhuk Gaya Aasman,tt0290685,https://upload.wikimedia.org/wikipedia/en/thumb/5/52/Jhuk_Gaya_Aasman.jpg/220px-Jhuk_Gaya_Aasman.jpg,https://en.wikipedia.org/wiki/Jhuk_Gaya_Aasman,tt0284456,Samadhi,Samadhi,0,1972,139,Action|Drama|Romance,tt0057568,7.4,354
1558,Kahin Aur Chal,tt0154702,https://upload.wikimedia.org/wikipedia/en/thumb/1/19/Kahin_Aur_Chal.jpg/220px-Kahin_Aur_Chal.jpg,https://en.wikipedia.org/wiki/Kahin_Aur_Chal,tt0284481,Shehzada,Shehzada,0,1972,\N,Drama|Family,tt0175651,7.2,26
1559,Khiladi (1968 film),tt0063178,,https://en.wikipedia.org/wiki/Khiladi_(1968_film),tt0290393,Aabroo,Aabroo,0,1968,170,Comedy|Crime|Drama,tt0056850,7.7,695
1560,Kismat (1968 film),tt0213773,https://upload.wikimedia.org/wikipedia/en/thumb/d/d6/Kismat_1968.jpg/220px-Kismat_1968.jpg,https://en.wikipedia.org/wiki/Kismat_(1968_film),tt0290501,CID Agent 302,CID Agent 302,0,1968,150,Action,tt0056805,6.7,35
1561,Mere Hamdam Mere Dost,tt0175908,https://upload.wikimedia.org/wikipedia/en/3/38/Mere_Hamdam_Mere_Dost.jpg,https://en.wikipedia.org/wiki/Mere_Hamdam_Mere_Dost,tt0290685,The Skies Have Bowed,Jhuk Gaya Aasman,0,1968,160,Comedy|Romance,tt0139157,6.8,115
1562,Mere Huzoor,tt0290763,https://upload.wikimedia.org/wikipedia/en/thumb/8/83/Mere_Huzoor_%281968_film%29.jpg/220px-Mere_Huzoor_%281968_film%29.jpg,https://en.wikipedia.org/wiki/Mere_Huzoor,tt0290763,Mere Huzoor,Mere Huzoor,0,1968,165,Romance,tt0056866,5.5,17
1563,Raja Aur Runk,tt0214037,,https://en.wikipedia.org/wiki/Raja_Aur_Runk,tt0290820,Raakh,Raakh,0,1989,153,Action|Crime|Drama,tt0254164,6.8,32
1564,Saathi,tt0063532,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Saathi_poster.jpg/220px-Saathi_poster.jpg,https://en.wikipedia.org/wiki/Saathi,tt0292036,Kabhi Ajnabi Thé,Kabhi Ajnabi Thé,0,1985,\N,Romance|Sport,tt0213524,6.4,94
1565,Sadhu Aur Shaitaan,tt0063533,https://upload.wikimedia.org/wikipedia/en/thumb/5/53/Sadhu_Aur_Shaitaan_1968.jpg/220px-Sadhu_Aur_Shaitaan_1968.jpg,https://en.wikipedia.org/wiki/Sadhu_Aur_Shaitaan,tt0293081,Deewaangee,Deewaangee,0,1976,168,Action|Crime|Drama,tt0056850,7.7,695
1566,Ek Phool Ek Bhool,tt0231521,,https://en.wikipedia.org/wiki/Ek_Phool_Ek_Bhool,tt0293589,Shaheed,Shaheed,0,1965,150,Biography|Drama|History,tt0364232,6.6,21
1567,Sunghursh,tt0063540,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Sunghurshfilm.jpg/180px-Sunghurshfilm.jpg,https://en.wikipedia.org/wiki/Sunghursh,tt0293634,Teen Bahuraniyan,Teen Bahuraniyan,0,1968,160,Comedy,tt0056998,7.2,103
1568,Teen Bahuraniyan,tt0293634,https://upload.wikimedia.org/wikipedia/en/thumb/f/f7/Teen_Bahuraniyan_poster.jpg/220px-Teen_Bahuraniyan_poster.jpg,https://en.wikipedia.org/wiki/Teen_Bahuraniyan,tt0296702,Kamla,Kamla,0,1984,120,Drama,tt0057024,6.1,40
1569,Saraswatichandra (film),tt0148706,https://upload.wikimedia.org/wikipedia/en/thumb/4/4a/Saraswatichandra_film_1968.jpg/220px-Saraswatichandra_film_1968.jpg,https://en.wikipedia.org/wiki/Saraswatichandra_(film),tt0297731,Anhonee,Anhonee,0,1973,127,Drama,tt0268331,6.1,14
1570,Upkar,tt0146335,https://upload.wikimedia.org/wikipedia/en/thumb/2/25/Upkarfilm.jpg/220px-Upkarfilm.jpg,https://en.wikipedia.org/wiki/Upkar,tt0297738,Apne Rang Hazaar,Apne Rang Hazaar,0,1975,124,Drama|Romance,tt0175608,6.5,16
1571,Suhaag Raat (1968 film),tt0378820,https://upload.wikimedia.org/wikipedia/en/thumb/5/5e/Suhaag_Raat_%281968_film%29.jpg/220px-Suhaag_Raat_%281968_film%29.jpg,https://en.wikipedia.org/wiki/Suhaag_Raat_(1968_film),tt0297781,Bhanwar,Bhanwar,0,1976,135,Drama|Romance,tt0268342,7.0,26
1572,Sapno Ka Saudagar,tt0232585,https://upload.wikimedia.org/wikipedia/en/thumb/7/73/Sapno_Ka_Saudagar.jpg/220px-Sapno_Ka_Saudagar.jpg,https://en.wikipedia.org/wiki/Sapnon_Ka_Saudagar,tt0298078,Navrang,Navrang,0,1959,157,Drama|Family|Musical,tt0389067,4.4,7
1573,Ram Aur Shyam,tt0062177,https://upload.wikimedia.org/wikipedia/en/thumb/0/0c/Ram_Aur_Shyam_1967.jpg/220px-Ram_Aur_Shyam_1967.jpg,https://en.wikipedia.org/wiki/Ram_Aur_Shyam,tt0298267,Chhalia,Chhalia,0,1973,\N,Action,tt0231853,7.5,24
1574,Farz (1967 film),tt0061650,https://upload.wikimedia.org/wikipedia/en/8/86/Farz_1967_film_poster.jpg,https://en.wikipedia.org/wiki/Farz_(1967_film),tt0298327,Fakira,Fakira,0,1976,139,Action|Drama|Thriller,tt0234070,6.3,9
1575,Aag (1967 film),tt0175420,,https://en.wikipedia.org/wiki/Aag_(1967_film),tt0298366,Humshakal,Humshakal,0,1974,142,Family|Mystery|Thriller,tt0139402,6.9,41
