,title,imdb_id,poster_path,wiki_link,imdb_id,title,original_title,is_adult,year_of_release,runtime,genres,imdb_id,imdb_rating,imdb_votes
1302,Dil Tera Aashiq,tt0106725,https://upload.wikimedia.org/wikipedia/en/thumb/1/13/Dil_Tera_Aashiq.jpg/220px-Dil_Tera_Aashiq.jpg,https://en.wikipedia.org/wiki/Dil_Tera_Aashiq,tt0845535,Shakalaka Boom Boom,Shakalaka Boom Boom,0,2007,129,Drama|Musical|Romance,tt0378343,6.6,12
1303,Divya Shakti,tt0337613,https://upload.wikimedia.org/wikipedia/en/8/86/Divya_Shakti.jpg,https://en.wikipedia.org/wiki/Divya_Shakti,tt0847758,Pyaar Zindagi Hai,Pyaar Zindagi Hai,0,2001,157,Drama|Romance|Thriller,tt2011178,6.6,32
1304,Chandra Mukhi,tt0106541,https://upload.wikimedia.org/wikipedia/en/thumb/3/38/ChandraMukhihindi.jpg/220px-ChandraMukhihindi.jpg,https://en.wikipedia.org/wiki/Chandra_Mukhi,tt0854114,Dreams,Ahlaam,0,2006,110,Drama,tt0105500,4.5,745
1305,Gardish,tt0106986,https://upload.wikimedia.org/wikipedia/en/thumb/d/d3/Gardishfilm.jpg/220px-Gardishfilm.jpg,https://en.wikipedia.org/wiki/Gardish,tt0857381,I See You,I See You,0,2006,122,Comedy|Drama|Fantasy,tt0105762,4.5,53
1306,Ek Hi Raasta (1993 film),tt0106799,https://upload.wikimedia.org/wikipedia/en/thumb/d/d4/Ek_Hi_Raasta.jpg/240px-Ek_Hi_Raasta.jpg,https://en.wikipedia.org/wiki/Ek_Hi_Raasta_(1993_film),tt0857385,Kudiyon Ka Hai Zamaana,Kudiyon Ka Hai Zamaana,0,2006,112,Comedy,tt0470381,6.1,115
1307,Darr,tt0109555,https://upload.wikimedia.org/wikipedia/en/thumb/3/34/Darr_poster.jpg/220px-Darr_poster.jpg,https://en.wikipedia.org/wiki/Darr_(1993_film),tt0860454,MP3: Mera Pehla Pehla Pyaar,MP3: Mera Pehla Pehla Pyaar,0,2007,118,Comedy|Drama|Musical,tt0273513,7.2,44
1308,Gumrah (1993 film),tt0107060,https://upload.wikimedia.org/wikipedia/en/thumb/4/4a/Gumrahhindifilm.jpg/220px-Gumrahhindifilm.jpg,https://en.wikipedia.org/wiki/Gumrah_(1993_film),tt0870221,Yash,Yash,0,1996,132,Musical,tt0940710,4.4,5
1309,Gurudev (film),tt0187109,https://upload.wikimedia.org/wikipedia/en/thumb/1/13/Gurudev%2C_1993_film.jpg/220px-Gurudev%2C_1993_film.jpg,https://en.wikipedia.org/wiki/Gurudev_(film),tt0871510,Chak de! India,Chak De! India,0,2007,153,Drama|Family|Sport,tt0363698,3.2,18
1310,Hum Hain Rahi Pyar Ke,tt0107166,https://upload.wikimedia.org/wikipedia/en/thumb/b/bc/HumHainRahiPyaarKe.jpg/220px-HumHainRahiPyaarKe.jpg,https://en.wikipedia.org/wiki/Hum_Hain_Rahi_Pyar_Ke,tt0872190,Cash,Cash,0,2007,137,Action|Crime|Thriller,tt0344301,5.0,31
1311,In Custody (film),tt0107199,https://upload.wikimedia.org/wikipedia/en/thumb/1/12/In_Custody%2C_1993_film.jpg/220px-In_Custody%2C_1993_film.jpg,https://en.wikipedia.org/wiki/In_Custody_(1993_film),tt0874854,Anjaane: The Unkown,Anjaane: The Unkown,0,2005,110,Horror,tt0105897,5.4,257
1312,Hasti,tt0481107,https://upload.wikimedia.org/wikipedia/en/thumb/3/35/Hasti_1993.jpg/220px-Hasti_1993.jpg,https://en.wikipedia.org/wiki/Hasti,tt0875692,Aggar: Passion Betrayal Terror,Aggar: Passion Betrayal Terror,0,2007,\N,Romance|Thriller,tt0280396,5.2,55
1313,Ghar Ki Laaj,tt0230245,https://upload.wikimedia.org/wikipedia/en/thumb/c/ca/Ghar_Ki_Laaj.jpg/220px-Ghar_Ki_Laaj.jpg,https://en.wikipedia.org/wiki/Ghar_Ki_Laaj,tt0880464,Iqraar: By Chance,Iqraar: By Chance,0,2006,130,Comedy|Romance,tt0267830,3.0,49
1314,Game (1993 film),tt0453367,,https://en.wikipedia.org/wiki/Game_(1993_film),tt0882967,Strangers,Strangers,0,2007,100,Drama|Romance|Thriller,tt0102073,4.9,43
1315,Izzat Ki Roti,tt0172617,,https://en.wikipedia.org/wiki/Izzat_Ki_Roti,tt0885398,Anamika: The Untold Story,Anamika: The Untold Story,0,2008,\N,Drama|Romance|Thriller,tt0105166,5.3,189
1316,Kayda Kanoon,tt0296705,https://upload.wikimedia.org/wikipedia/en/thumb/b/bc/Kayda_Kanoon.jpg/220px-Kayda_Kanoon.jpg,https://en.wikipedia.org/wiki/Kayda_Kanoon,tt0886539,Luck by Chance,Luck by Chance,0,2009,156,Drama,tt0364720,5.1,49
1317,Insaniyat Ke Devta,tt0353555,https://upload.wikimedia.org/wikipedia/en/thumb/5/5e/Insaniyat-Ke-Devta.jpg/220px-Insaniyat-Ke-Devta.jpg,https://en.wikipedia.org/wiki/Insaniyat_Ke_Devta,tt0887753,Kya Love Story Hai,Kya Love Story Hai,0,2007,120,Comedy|Drama|Romance,tt0104660,3.6,17
1318,Khal-Naaikaa,tt0280832,https://upload.wikimedia.org/wikipedia/en/thumb/b/b0/Khal-Naaikaa.jpg/220px-Khal-Naaikaa.jpg,https://en.wikipedia.org/wiki/Khal-Naaikaa,tt0892113,Waris Shah: Ishq Daa Waaris,Waris Shah: Ishq Daa Waaris,0,2006,138,Drama|History,tt0154720,5.3,20
1319,Khalnayak,tt0107311,,https://en.wikipedia.org/wiki/Khalnayak,tt0892874,Halla Bol,Halla Bol,0,2008,142,Crime|Drama,tt0104927,4.5,579
1320,King Uncle,tt0107321,https://upload.wikimedia.org/wikipedia/en/thumb/1/12/Kingunclefilm.jpg/220px-Kingunclefilm.jpg,https://en.wikipedia.org/wiki/King_Uncle,tt0893395,Blood Brothers,Blood Brothers,0,2007,13,Drama|Short|Thriller,tt0157003,5.5,58
1321,Kshatriya (film),tt0104645,https://upload.wikimedia.org/wikipedia/en/thumb/0/0c/Kshatriya_%281993_film_poster%29.jpg/220px-Kshatriya_%281993_film_poster%29.jpg,https://en.wikipedia.org/wiki/Kshatriya_(film),tt0896968,Red: The Dark Side,Red: The Dark Side,0,2007,148,Drama|Romance|Thriller,tt0193246,6.1,86
1322,Gunaah (1993 film),tt0156585,,https://en.wikipedia.org/wiki/Gunaah_(1993_film),tt0897413,Bhoot Unkle,Bhoot Unkle,0,2006,105,Family|Fantasy,tt0403276,5.4,37
1323,Hum Hain Kamaal Ke,tt0317680,https://upload.wikimedia.org/wikipedia/en/thumb/4/41/Flag_of_India.svg/23px-Flag_of_India.svg.png,https://en.wikipedia.org/wiki/Hum_Hain_Kamaal_Ke,tt0898943,Raqeeb,Raqeeb,0,2007,124,Crime|Drama|Mystery,tt0390667,5.5,118
1324,Geetanjali (1993 film),tt0268326,https://upload.wikimedia.org/wikipedia/en/thumb/1/1e/Geetanjali_%281993_film%29.jpg/220px-Geetanjali_%281993_film%29.jpg,https://en.wikipedia.org/wiki/Geetanjali_(1993_film),tt0920464,Manorama Six Feet Under,Manorama Six Feet Under,0,2007,137,Crime|Drama|Mystery,tt0126234,6.6,5303
1325,Jeevan Ki Shatranj,tt1326149,https://upload.wikimedia.org/wikipedia/en/thumb/3/30/Jeevan-Ki-Shatranj.jpg/220px-Jeevan-Ki-Shatranj.jpg,https://en.wikipedia.org/wiki/Jeevan_Ki_Shatranj,tt0926029,99.9 FM,99.9 FM,0,2005,90,Crime|Drama,tt0104561,8.2,20266
1326,Mahakaal,tt0260155,,https://en.wikipedia.org/wiki/Mahakaal,tt0940710,I Love You,I Love You,0,1992,\N,Drama|Romance,tt0105007,3.9,307
1327,Maya Memsaab,tt0137100,https://upload.wikimedia.org/wikipedia/en/thumb/8/8b/Maya_Memsaab.jpg/220px-Maya_Memsaab.jpg,https://en.wikipedia.org/wiki/Maya_Memsaab,tt0940881,Dulhan Banoo Main Teri,Dulhan Banoo Main Teri,0,1999,\N,Action|Drama|Romance,tt0154992,7.9,21
1328,Muqabla (1993 film),tt0104941,https://upload.wikimedia.org/wikipedia/en/1/14/Muqabla_Film_Poster.jpg,https://en.wikipedia.org/wiki/Muqabla_(1993_film),tt0940893,Param Vir Chakra,Param Vir Chakra,0,1995,170,War,tt0172170,4.7,179
1329,Pardesi (1993 film),tt2011180,https://upload.wikimedia.org/wikipedia/en/e/e1/Pardesi%281993_film%29.jpg,https://en.wikipedia.org/wiki/Pardesi_(1993_film),tt0946999,Deadline: Sirf 24 Ghante,Deadline: Sirf 24 Ghante,0,2006,102,Crime|Thriller,tt0251346,5.4,39
1330,Patang (film),tt0110794,https://upload.wikimedia.org/wikipedia/en/2/28/Patang_1993.jpg,https://en.wikipedia.org/wiki/Patang_(film),tt0952685,Suraj,Suraj,0,1997,\N,Action,tt0105315,3.3,124
1331,Pehchaan (1993 film),tt0251320,https://upload.wikimedia.org/wikipedia/en/e/ef/PehchaanShetty.png,https://en.wikipedia.org/wiki/Pehchaan_(1993_film),tt0953306,Anwar,Anwar,0,2007,144,Drama|Romance|Thriller,tt0291883,5.7,860
1332,Pehla Nasha,tt0172980,https://upload.wikimedia.org/wikipedia/en/thumb/e/ec/Pehla_Nasha_FilmPoster.jpeg/220px-Pehla_Nasha_FilmPoster.jpeg,https://en.wikipedia.org/wiki/Pehla_Nasha,tt0964516,Fashion,Fashion,0,2008,167,Drama,tt0105209,5.1,58
1333,Meri Aan,tt0360791,,https://en.wikipedia.org/wiki/Meri_Aan,tt0976026,Cheeni Kum,Cheeni Kum,0,2007,140,Comedy|Romance,tt0247909,5.4,131
1334,Krishan Avtaar,tt0490440,https://upload.wikimedia.org/wikipedia/en/thumb/1/1a/KrishanAvtaarNew.jpg/220px-KrishanAvtaarNew.jpg,https://en.wikipedia.org/wiki/Krishan_Avtaar,tt0976027,Chhoti Bahoo,Chhoti Bahoo,0,1994,\N,Drama|Family,tt0104072,4.3,523
1335,Lootere,tt0107440,,https://en.wikipedia.org/wiki/Lootere,tt0978642,Masoom,Masoom,0,1996,130,Action,tt0172188,6.1,674
1336,Phool (1993 film),tt0107820,https://upload.wikimedia.org/wikipedia/en/c/c8/Phool_%281993_film%29.jpg,https://en.wikipedia.org/wiki/Phool_(1993_film),tt0978726,Taqdeer Ka Tamasha,Taqdeer Ka Tamasha,0,1990,217,Action|Crime|Drama,tt0337651,5.2,48
1337,Phool Aur Angaar,tt0107821,https://upload.wikimedia.org/wikipedia/en/b/b1/Phool_Aur_Angaar_poster.jpg,https://en.wikipedia.org/wiki/Phool_Aur_Angaar,tt0979891,Hattrick,Hattrick,0,2007,110,Comedy|Drama|Romance,tt0231765,5.6,17
1338,Platform (1993 film),tt0376080,https://upload.wikimedia.org/wikipedia/en/thumb/f/fe/Platformfilm.jpg/220px-Platformfilm.jpg,https://en.wikipedia.org/wiki/Platform_(1993_film),tt0979913,Life Mein Kabhie Kabhiee,Life Mein Kabhie Kabhiee,0,2007,145,Drama|Thriller,tt0103689,6.5,250
1339,Professor Ki Padosan,tt0121659,,https://en.wikipedia.org/wiki/Professor_Ki_Padosan,tt0982875,Gauri: The Unborn,Gauri: The Unborn,0,2007,98,Drama|Horror|Thriller,tt0149850,5.3,57
1340,Phir Teri Kahani Yaad Aayee,tt0156891,https://upload.wikimedia.org/wikipedia/en/thumb/7/70/PhirTeriKahaniYaadAayee.jpg/220px-PhirTeriKahaniYaadAayee.jpg,https://en.wikipedia.org/wiki/Phir_Teri_Kahani_Yaad_Aayee,tt0983990,1971,1971,0,2007,160,Action|Drama|War,tt0103763,4.3,149
1341,Papeeha,tt0250642,,https://en.wikipedia.org/wiki/Papeeha,tt0984122,Swami,Swami,0,2007,140,Drama,tt0102200,6.4,488
1342,Police Wala,tt0363896,,https://en.wikipedia.org/wiki/Police_Wala,tt0985636,Laaga Chunari Mein Daag: Journey of a Woman,Laaga Chunari Mein Daag: Journey of a Woman,0,2007,122,Drama|Family|Romance,tt0400365,3.5,10
1343,Sainik,tt0290839,https://upload.wikimedia.org/wikipedia/en/thumb/1/13/Sainik-1993-dvd-cover.jpg/220px-Sainik-1993-dvd-cover.jpg,https://en.wikipedia.org/wiki/Sainik,tt0986213,Aaja Nachle,Aaja Nachle,0,2007,137,Drama|Family|Music,tt0156658,5.6,420
1344,Phoolan Hasina Ramkali,tt0396805,,https://en.wikipedia.org/wiki/Phoolan_Hasina_Ramkali,tt0986264,Like Stars on Earth,Taare Zameen Par,0,2007,165,Drama|Family,tt0225566,6.0,115
1345,Sahibaan,tt0108023,https://upload.wikimedia.org/wikipedia/en/thumb/f/f4/Sahibaan.jpg/220px-Sahibaan.jpg,https://en.wikipedia.org/wiki/Sahibaan,tt0991346,Bhoothnath,Bhoothnath,0,2008,150,Comedy|Drama|Family,tt0105866,5.4,355
1346,Rang (1993 film),tt0193449,https://upload.wikimedia.org/wikipedia/en/thumb/a/aa/Rang_%281993_film%29.jpg/220px-Rang_%281993_film%29.jpg,https://en.wikipedia.org/wiki/Rang_(1993_film),tt0995031,Bhool Bhulaiyaa,Bhool Bhulaiyaa,0,2007,159,Comedy|Horror|Mystery,tt0267617,4.7,707
1347,Sangraam,tt0267905,https://upload.wikimedia.org/wikipedia/en/2/21/Sangraam_poster.jpg,https://en.wikipedia.org/wiki/Sangraam,tt0995035,Dhol,Dhol,0,2007,145,Comedy|Crime|Mystery,tt0108256,8.1,622
1348,Roop Ki Rani Choron Ka Raja (1993 film),tt0107986,https://upload.wikimedia.org/wikipedia/en/thumb/9/94/Roop_Ki_Rani_Choron_Ka_Raja_1993.jpg/220px-Roop_Ki_Rani_Choron_Ka_Raja_1993.jpg,https://en.wikipedia.org/wiki/Roop_Ki_Rani_Choron_Ka_Raja_(1993_film),tt0995718,Ek Chalis Ki Last Local,Ek Chalis Ki Last Local,0,2007,143,Adventure|Comedy|Crime,tt0304204,5.9,566
1349,Rudaali,tt0108001,https://upload.wikimedia.org/wikipedia/en/thumb/b/b4/Rudaali.jpg/220px-Rudaali.jpg,https://en.wikipedia.org/wiki/Rudaali_(1993_film),tt0995740,No Smoking,No Smoking,0,2007,128,Drama|Mystery|Thriller,tt0255401,7.1,269
1350,Pyar Pyar,tt1068660,,https://en.wikipedia.org/wiki/Pyar_Pyar,tt0995752,Tashan,Tashan,0,2008,120,Action|Drama|Romance,tt0173102,6.8,6831
1351,Shaktiman (1993 film),tt0376182,https://upload.wikimedia.org/wikipedia/en/2/22/Shaktiman_%281993_film%29.jpg,https://en.wikipedia.org/wiki/Shaktiman_(1993_film),tt0995823,Khoya Khoya Chand,Khoya Khoya Chand,0,2007,131,Drama|Romance,tt2009481,6.5,15
1352,Shatranj (1993 film),tt0108109,https://upload.wikimedia.org/wikipedia/en/thumb/3/36/Shatranj_%281993_film%29.JPG/220px-Shatranj_%281993_film%29.JPG,https://en.wikipedia.org/wiki/Shatranj_(film),tt0995827,The Train: Some Lines Should Never Be Crossed...,The Train: Some Lines Should Never Be Crossed...,0,2007,134,Crime|Drama|Thriller,tt0464990,4.8,51
1353,Shreemaan Aashique,tt0227496,,https://en.wikipedia.org/wiki/Shreemaan_Aashique,tt0995840,Joy: The Real Love Story,Aap Kaa Surroor: The Moviee - The Real Luv Story,0,2007,127,Drama|Romance|Thriller,tt0416890,6.1,11
1354,Tadipaar,tt0105515,https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/MithunTadipaarthefilmnew.jpg/220px-MithunTadipaarthefilmnew.jpg,https://en.wikipedia.org/wiki/Tadipaar,tt1002963,Y.M.I. Yeh Mera India,Y.M.I. Yeh Mera India,0,2008,137,Crime|Drama|Thriller,tt0105313,5.8,134
1355,Sardar (1993 film),tt0240879,https://upload.wikimedia.org/wikipedia/en/thumb/4/49/Sardar%28film%29.jpg/220px-Sardar%28film%29.jpg,https://en.wikipedia.org/wiki/Sardar_(1993_film),tt1012757,Loins of Punjab Presents,Loins of Punjab Presents,0,2007,88,Comedy|Music,tt0407274,4.4,41
1356,Pyaar Ka Tarana,tt0155075,https://upload.wikimedia.org/wikipedia/en/thumb/2/24/Pyaar_Ka_Tarana.jpg/220px-Pyaar_Ka_Tarana.jpg,https://en.wikipedia.org/wiki/Pyaar_Ka_Tarana,tt1014672,Bheja Fry,Bheja Fry,0,2007,95,Comedy|Drama,tt2015304,6.0,39
1357,Sir (film),tt0108144,https://upload.wikimedia.org/wikipedia/en/thumb/b/b4/Sir_%28film%29.jpg/220px-Sir_%28film%29.jpg,https://en.wikipedia.org/wiki/Sir_(film),tt1016177,Go,Go,0,2007,110,Crime|Drama|Romance,tt0105271,8.2,10649
1358,Veerta,tt0243639,,https://en.wikipedia.org/wiki/Veerta,tt1017456,Race,Race,0,2008,149,Action|Crime|Drama,tt0155499,5.2,102
1359,Waqt Hamara Hai,tt0290331,https://upload.wikimedia.org/wikipedia/en/f/fe/Waqt_Hamara_Hai.jpg,https://en.wikipedia.org/wiki/Waqt_Hamara_Hai,tt1020899,Say Salaam India: 'Let's Bring the Cup Home',Say Salaam India: 'Let's Bring the Cup Home',0,2007,\N,Drama|Sport,tt0101283,5.2,1072
1360,Zakhmi Rooh,tt0391547,,https://en.wikipedia.org/wiki/Zakhmi_Rooh,tt1020937,Awarapan,Awarapan,0,2007,126,Action|Drama|Romance,tt0101284,5.1,370
1361,Beta,,,https://en.wikipedia.org/wiki/Beta,tt1020978,Naqaab,Naqaab,0,2007,115,Crime|Drama|Romance,tt0259831,5.0,30
1362,Deewana (1992 film),tt0126871,https://upload.wikimedia.org/wikipedia/en/thumb/b/b0/Deewana_%281992_film%29.jpg/220px-Deewana_%281992_film%29.jpg,https://en.wikipedia.org/wiki/Deewana_(1992_film),tt1024839,De Taali,De Taali,0,2008,140,Comedy|Drama|Romance,tt0402741,6.5,6
1363,Khuda Gawah,tt0104607,https://upload.wikimedia.org/wikipedia/en/thumb/e/e7/Khuda_Gawah_poster.jpg/220px-Khuda_Gawah_poster.jpg,https://en.wikipedia.org/wiki/Khuda_Gawah,tt1024852,Meerabai Not Out,Meerabai Not Out,0,2008,\N,Comedy|Drama|Romance,tt0327403,6.1,719
1364,Santaan,tt0262747,https://upload.wikimedia.org/wikipedia/en/thumb/c/cc/Santaan.jpg/220px-Santaan.jpg,https://en.wikipedia.org/wiki/Santaan,tt1024943,Om Shanti Om,Om Shanti Om,0,2007,162,Action|Comedy|Drama,tt0404797,6.3,31
1365,Yugandhar (1993 film),tt0360224,https://upload.wikimedia.org/wikipedia/en/thumb/f/fe/YugandharFilm.jpg/220px-YugandharFilm.jpg,https://en.wikipedia.org/wiki/Yugandhar_(1993_film),tt1027849,Rangbaaz,Rangbaaz,0,1996,\N,Action,tt0101432,5.0,213
1366,Shola Aur Shabnam (1992 film),,https://upload.wikimedia.org/wikipedia/en/thumb/1/1a/Shola_aur_Shabnam.jpg/220px-Shola_aur_Shabnam.jpg,https://en.wikipedia.org/wiki/Shola_Aur_Shabnam_(1992_film),tt1028545,Jaan Ki Kasam,Jaan Ki Kasam,0,1991,\N,Adventure,tt0482669,3.5,11
1367,Vishwatma,tt0130350,https://upload.wikimedia.org/wikipedia/en/thumb/3/3d/Vishwatma.jpg/220px-Vishwatma.jpg,https://en.wikipedia.org/wiki/Vishwatma,tt1039969,The Last Lear,The Last Lear,0,2007,130,Drama,tt0289686,4.1,564
1368,Vansh,tt0404537,https://upload.wikimedia.org/wikipedia/en/thumb/1/11/Vansh_poster.jpg/220px-Vansh_poster.jpg,https://en.wikipedia.org/wiki/Vansh,tt1039989,Sunday,Sunday,0,2008,135,Action|Comedy|Mystery,tt0359151,5.0,5
1369,Tahqiqaat,tt0448790,https://upload.wikimedia.org/wikipedia/en/thumb/f/fc/Tahqiqaat_%281993_film%29.jpg/220px-Tahqiqaat_%281993_film%29.jpg,https://en.wikipedia.org/wiki/Tahqiqaat,tt1039995,U Me Aur Hum,U Me Aur Hum,0,2008,156,Drama|Romance,tt0101244,6.6,818
1370,Zakhmo Ka Hisaab,tt0360227,,https://en.wikipedia.org/wiki/Zakhmo_Ka_Hisaab,tt1043451,Delhi-6,Delhi-6,0,2009,141,Comedy|Drama,tt0186857,5.2,59
1371,Dil Ka Kya Kasoor,tt0193102,https://upload.wikimedia.org/wikipedia/en/thumb/3/31/Dilkakya.jpg/220px-Dilkakya.jpg,https://en.wikipedia.org/wiki/Dil_Ka_Kya_Kasoor,tt1043876,Woodstock Villa,Woodstock Villa,0,2008,\N,Drama|Mystery|Thriller,tt0363583,4.7,14
1372,Raat (film),tt0266875,https://upload.wikimedia.org/wikipedia/en/0/03/Raat.jpg,https://en.wikipedia.org/wiki/Raat_(film),tt1047459,Religion,Dharm,0,2007,105,Drama|History,tt0172175,4.4,112
1373,Mere Sajana Saath Nibhana,tt0104854,https://upload.wikimedia.org/wikipedia/en/b/bc/MereSajanaSaathNibhana.jpg,https://en.wikipedia.org/wiki/Mere_Sajana_Saath_Nibhana,tt1047519,Red Swastik,Red Swastik,0,2007,131,Crime|Drama|Thriller,tt0231520,7.5,51
1374,Meera Ka Mohan,tt0378343,,https://en.wikipedia.org/wiki/Meera_Ka_Mohan,tt1050739,Roadside Romeo,Roadside Romeo,0,2008,93,Adventure|Animation|Comedy,tt0101733,7.4,3623
1375,Panaah (film),tt2011178,,https://en.wikipedia.org/wiki/Panaah_(film),tt1060249,The Legend of Drona,Drona,0,2008,138,Action|Adventure|Fantasy,tt0187004,4.9,204
1376,Suryavanshi (film),tt0105500,,https://en.wikipedia.org/wiki/Suryavanshi_(film),tt1068660,Pyar Pyar,Pyar Pyar,0,1993,\N,Action|Drama|Romance,tt0340112,5.9,43
1377,Virodhi (1992 film),tt0105762,,https://en.wikipedia.org/wiki/Virodhi_(1992_film),tt1073097,Apna Asmaan,Apna Asmaan,0,2007,110,Drama|Sci-Fi,tt1692184,6.3,13
1378,Jaan Tere Naam,tt0470381,https://upload.wikimedia.org/wikipedia/en/thumb/6/68/Jaantere1992.jpg/220px-Jaantere1992.jpg,https://en.wikipedia.org/wiki/Jaan_Tere_Naam,tt1077248,Johnny Gaddaar,Johnny Gaddaar,0,2007,135,Crime|Drama|Mystery,tt0359168,3.0,26
1379,Current (1992 film),tt0273513,,https://en.wikipedia.org/wiki/Current_(1992_film),tt1079967,Hastey Hastey Follow Your Heart,Hastey Hastey Follow Your Heart,0,2008,120,Comedy|Drama,tt0246567,7.0,148
1380,I Love You (1992 film),tt0940710,https://upload.wikimedia.org/wikipedia/en/thumb/2/2f/ILoveYoufilm.jpg/220px-ILoveYoufilm.jpg,https://en.wikipedia.org/wiki/I_Love_You_(1992_film),tt1083447,Buddha Mar Gaya,Buddha Mar Gaya,0,2007,93,Comedy,tt0371631,4.2,13
1381,Insaaf Ki Devi,tt0363698,https://upload.wikimedia.org/wikipedia/en/thumb/6/69/Insaaf_Ki_Devi.jpg/220px-Insaaf_Ki_Devi.jpg,https://en.wikipedia.org/wiki/Insaaf_Ki_Devi,tt1083988,Journey Bombay to Goa: Laughter Unlimited,Journey Bombay to Goa: Laughter Unlimited,0,2007,138,Action|Adventure|Comedy,tt0101887,4.8,34
1382,Sarphira,tt0344301,,https://en.wikipedia.org/wiki/Sarphira,tt1084972,Wanted,Wanted,0,2009,147,Action|Thriller,tt0102071,6.8,2399
1383,Yudhpath,,,https://en.wikipedia.org/wiki/Yudhpath,tt1085806,Darling,Darling,0,2007,128,Drama|Horror|Romance,tt0121352,6.4,591
1384,Zindagi Ek Juaa,tt0105897,,https://en.wikipedia.org/wiki/Zindagi_Ek_Juaa,tt1087856,Hello,Hello,0,2008,129,Drama|Romance,tt0214775,6.2,31
1385,Adharm (1992 film),tt0280396,https://upload.wikimedia.org/wikipedia/en/thumb/e/eb/Adharm_%281992_film%29.jpg/180px-Adharm_%281992_film%29.jpg,https://en.wikipedia.org/wiki/Adharm_(1992_film),tt1090650,Dhokha,Dhokha,0,2007,117,Action|Drama|Romance,tt0363658,4.4,11
1386,Police Officer (film),tt0267830,https://upload.wikimedia.org/wikipedia/en/thumb/a/a0/Police_Officer_%28film%29.jpg/220px-Police_Officer_%28film%29.jpg,https://en.wikipedia.org/wiki/Police_Officer_(film),tt1091229,Chandni Chowk to China,Chandni Chowk to China,0,2009,154,Action|Comedy,tt0398134,6.6,10
1387,Humlaa,tt0102073,,https://en.wikipedia.org/wiki/Humlaa,tt1092005,Golmaal Returns,Golmaal Returns,0,2008,135,Comedy|Crime,tt0376620,5.7,24
1388,Prem Deewane,tt0105166,https://upload.wikimedia.org/wikipedia/en/thumb/a/a6/Prem_Deewane.jpg/220px-Prem_Deewane.jpg,https://en.wikipedia.org/wiki/Prem_Deewane,tt1093370,Jab We Met,Jab We Met,0,2007,138,Comedy|Drama|Romance,tt1571204,6.2,26
1389,Tyagi (film),tt0364720,https://upload.wikimedia.org/wikipedia/en/thumb/f/fd/Tyagi_poster.jpg/220px-Tyagi_poster.jpg,https://en.wikipedia.org/wiki/Tyagi_(film),tt1099196,Dil Dosti Etc,Dil Dosti Etc,0,2007,112,Comedy|Crime|Drama,tt0172646,5.8,73
1390,Laat Saab,tt0104660,https://upload.wikimedia.org/wikipedia/en/thumb/d/da/Laat_Saab.jpg/220px-Laat_Saab.jpg,https://en.wikipedia.org/wiki/Laat_Saab,tt1105733,Kismat Konnection,Kismat Konnection,0,2008,153,Comedy|Drama|Romance,tt0102201,5.1,68
1391,Kasak (1992 film),tt0154720,https://upload.wikimedia.org/wikipedia/en/thumb/b/bd/Kasak92film.jpg/220px-Kasak92film.jpg,https://en.wikipedia.org/wiki/Kasak_(1992_film),tt1105747,Yuvvraaj,Yuvvraaj,0,2008,151,Comedy|Drama|Romance,tt0102119,4.6,228
1392,Mr. Bond,tt0104927,https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Mr_Bond_Poster.jpg/220px-Mr_Bond_Poster.jpg,https://en.wikipedia.org/wiki/Mr_Bond,tt1107308,Aur Pappu Pass Ho Gaya,Aur Pappu Pass Ho Gaya,0,2007,142,Comedy,tt0439639,5.7,6
1393,Saatwan Aasman,tt0157003,,https://en.wikipedia.org/wiki/Saatwan_Aasman,tt1108831,Chhodon Naa Yaar,Chhodon Naa Yaar,0,2007,\N,Thriller,tt0099929,5.5,65
1394,Jaan Se Pyaara,tt0193246,https://upload.wikimedia.org/wikipedia/en/thumb/e/e4/Jaan_Se_Pyaara.jpg/220px-Jaan_Se_Pyaara.jpg,https://en.wikipedia.org/wiki/Jaan_Se_Pyaara,tt1114725,Heroes,Heroes,0,2008,139,Action|Adventure|Comedy,tt0363747,6.1,19
1395,Mashooq (film),tt0403276,https://upload.wikimedia.org/wikipedia/en/thumb/d/dc/Mashooqfilmhindi.jpg/220px-Mashooqfilmhindi.jpg,https://en.wikipedia.org/wiki/Mashooq_(film),tt1119188,Little Zizou,Little Zizou,0,2008,96,Drama|Family,tt0395609,5.4,10
1396,Zulm Ki Hukumat,tt0390667,,https://en.wikipedia.org/wiki/Zulm_Ki_Hukumat,tt1120897,Dhan Dhana Dhan Goal,Dhan Dhana Dhan Goal,0,2007,167,Drama|Sport,tt0102746,4.0,387
1397,Chamatkar,tt0126234,https://upload.wikimedia.org/wikipedia/en/thumb/b/b4/Chamatkar.jpg/220px-Chamatkar.jpg,https://en.wikipedia.org/wiki/Chamatkar,tt1126516,Money Hai Toh Honey Hai,Money Hai Toh Honey Hai,0,2008,138,Comedy|Drama,tt0102160,2.5,24
